60.6,-97,-95,-2.04,-72.96,-0.20,-73.77
60.7,-97,-97,-0.28,-73.98,-0.03,-73.91
60.8,-97,-95,-2.04,-73.94,-0.20,-74.93
60.9,-97,-97,-0.28,-75.14,-0.03,-75.08
61.0,-96,-98,2.48,-75.10,0.25,-73.84
61.1,-98,-97,-1.28,-73.59,-0.13,-74.48
61.2,-95,-100,5.23,-74.61,0.52,-71.86
61.3,-95,-97,1.72,-71.34,0.17,-71.00
61.4,-94,-97,2.72,-70.83,0.27,-69.64
61.6,-94,-95,0.96,-69.37,0.10,-69.16
61.7,-94,-95,0.96,-69.07,0.10,-68.69
61.8,-94,-91,-2.56,-68.59,-0.26,-69.96
61.9,-94,-93,-0.80,-70.22,-0.08,-70.36
62.0,-93,-93,0.20,-70.44,0.02,-70.26
62.1,-93,-93,0.20,-70.24,0.02,-70.16
62.2,-93,-91,-1.56,-70.14,-0.16,-70.94
62.3,-92,-93,1.20,-71.10,0.12,-70.34
62.4,-92,-93,1.20,-70.22,0.12,-69.74
62.6,-91,-93,2.20,-69.62,0.22,-68.64
62.7,-90,-91,1.44,-68.42,0.14,-67.92
62.8,-90,-91,1.44,-67.78,0.14,-67.20
62.9,-89,-91,2.44,-67.06,0.24,-65.98
63.0,-89,-88,-1.08,-65.73,-0.11,-66.52
63.1,-89,-90,0.68,-66.62,0.07,-66.17
63.2,-88,-86,-1.83,-66.11,-0.18,-67.09
63.3,-87,-88,0.92,-67.27,0.09,-66.63
63.4,-86,-84,-1.59,-66.54,-0.16,-67.42
63.6,-86,-88,1.92,-67.58,0.19,-66.46
63.7,-84,-86,2.17,-66.27,0.22,-65.38
63.8,-84,-86,2.17,-65.16,0.22,-64.30
63.9,-84,-86,2.17,-64.08,0.22,-63.21
64.0,-84,-84,0.41,-63.00,0.04,-63.01
64.1,-83,-83,-0.35,-62.97,-0.04,-63.18
64.2,-83,-83,-0.35,-63.22,-0.04,-63.36
64.3,-83,-83,-0.35,-63.39,-0.04,-63.53
64.4,-83,-81,-2.11,-63.57,-0.21,-64.59
64.6,-83,-83,-0.35,-64.80,-0.04,-64.76
64.7,-84,-83,-1.35,-64.80,-0.14,-65.44
64.8,-81,-83,1.65,-65.57,0.16,-64.61
64.9,-80,-81,0.89,-64.45,0.09,-64.17
65.0,-79,-81,1.89,-64.08,0.19,-63.22
65.1,-78,-81,2.89,-63.03,0.29,-61.78
65.2,-79,-81,1.89,-61.49,0.19,-60.83
65.3,-79,-81,1.89,-60.64,0.19,-59.89
65.4,-77,-77,0.37,-59.70,0.04,-59.70
65.6,-78,-76,-2.38,-59.66,-0.24,-60.89
65.7,-75,-77,2.37,-61.13,0.24,-59.71
65.8,-74,-74,-0.14,-59.47,-0.01,-59.78
65.9,-74,-76,1.62,-59.79,0.16,-58.97
66.0,-73,-74,0.86,-58.81,0.09,-58.54
66.1,-70,-72,2.10,-58.46,0.21,-57.49
66.2,-70,-70,0.34,-57.28,0.03,-57.32
66.3,-69,-70,1.34,-57.29,0.13,-56.65
66.4,-69,-70,1.34,-56.52,0.13,-55.98
66.5,-68,-67,-1.18,-55.85,-0.12,-56.57
66.7,-68,-69,0.58,-56.69,0.06,-56.28
66.8,-67,-65,-1.94,-56.22,-0.19,-57.25
66.9,-66,-67,0.82,-57.44,0.08,-56.84
67.0,-65,-65,0.06,-56.75,0.01,-56.80
67.1,-65,-65,0.06,-56.80,0.01,-56.77
67.2,-63,-65,02.06,-56.76,0.21,-55.74
67.3,-62,-65,03.06,-55.53,0.31,-54.21
67.4,-63,-65,02.06,-53.90,0.21,-53.17
67.5,-61,-65,04.06,-52.97,0.41,-51.14
67.7,-59,-62,2.55,-50.74,0.25,-49.87
67.8,-57,-58,01.03,-49.61,0.10,-49.35
67.9,-54,-56,2.27,-49.25,0.23,-48.22
68.0,-53,-55,1.51,-47.99,0.15,-47.46
68.1,-53,-49,-3.76,-47.31,-0.38,-49.34
68.2,-53,-49,-3.76,-49.72,-0.38,-51.22
68.3,-53,-47,-5.52,-51.60,-0.55,-53.98
68.4,-54,-47,-6.52,-54.54,-0.65,-57.24
68.5,-51,-53,1.75,-57.90,0.18,-56.37
68.7,-33,-55,21.51,-56.19,2.15,-45.61
68.8,24,-58,82.03,-43.46,8.20,-4.59
68.9,82,-56,138.27,3.61,13.83,64.54
69.0,130,-37,166.93,78.37,16.69,148.01
69.1,160,12,147.69,164.70,14.77,221.85
69.2,160,79,80.87,236.62,08.09,262.29
69.3,160,137,22.84,270.37,2.28,273.70
69.4,160,165,-5.30,275.99,-0.53,271.05
69.5,160,174,-14.09,270.52,-1.41,264.01
69.7,160,179,-19.37,262.60,-1.94,254.33
69.8,160,181,-21.13,252.39,-2.11,243.76
69.9,160,179,-19.37,241.65,-1.94,234.08
70.0,160,178,-17.61,232.14,-1.76,225.27
70.1,160,179,-19.37,223.51,-1.94,215.59
70.2,160,179,-19.37,213.65,-1.94,205.91
70.3,160,178,-17.61,203.97,-1.76,197.10
70.5,159,176,-16.85,195.34,-1.68,188.68
70.6,160,174,-14.09,186.99,-1.41,181.63
70.7,160,172,-12.33,180.22,-1.23,175.47
70.8,160,172,-12.33,174.23,-1.23,169.30
70.9,160,171,-10.57,168.07,-1.06,164.01
71.0,160,169,-8.82,162.96,-0.88,159.60
71.1,160,167,-7.06,158.72,-0.71,156.08
71.2,160,165,-5.30,155.37,-0.53,153.43
71.4,160,164,-3.54,152.90,-0.35,151.66
71.5,159,164,-4.54,151.30,-0.45,149.39
71.6,160,162,-1.78,148.93,-0.18,148.50
71.7,160,162,-1.78,148.32,-0.18,147.60
71.8,160,162,-1.78,147.43,-0.18,146.71
71.9,160,162,-1.78,146.54,-0.18,145.82
72.0,160,160,-0.02,145.64,-0.00,145.81
72.1,160,162,-1.78,145.81,-0.18,144.92
72.3,160,158,1.74,144.74,0.17,145.79
72.4,160,158,1.74,145.96,0.17,146.65
72.5,160,157,3.49,146.83,0.35,148.40
72.6,160,157,3.49,148.75,0.35,150.15
72.7,160,158,1.74,150.50,0.17,151.02
72.8,160,158,1.74,151.19,0.17,151.88
72.9,160,160,-0.02,152.06,-0.00,151.87
73.0,160,162,-1.78,151.87,-0.18,150.98
73.1,159,162,-2.78,150.80,-0.28,149.59
73.3,160,162,-1.78,149.31,-0.18,148.70
73.4,160,162,-1.78,148.52,-0.18,147.81
73.5,160,162,-1.78,147.63,-0.18,146.92
73.6,159,162,-2.78,146.74,-0.28,145.53
73.7,160,162,-1.78,145.25,-0.18,144.63
73.8,160,160,-0.02,144.46,-0.00,144.62
73.9,160,160,-0.02,144.62,-0.00,144.61
74.0,160,160,-0.02,144.61,-0.00,144.60
74.1,160,160,-0.02,144.60,-0.00,144.59
74.3,160,160,-0.02,144.59,-0.00,144.58
74.4,160,162,-1.78,144.57,-0.18,143.69
74.5,160,160,-0.02,143.51,-0.00,143.67
74.6,160,162,-1.78,143.67,-0.18,142.78
74.7,160,160,-0.02,142.60,-0.00,142.77
74.8,160,160,-0.02,142.77,-0.00,142.76
74.9,160,162,-1.78,142.76,-0.18,141.87
75.0,160,160,-0.02,141.69,-0.00,141.86
75.2,160,160,-0.02,141.85,-0.00,141.84
75.3,160,160,-0.02,141.84,-0.00,141.83
75.4,160,160,-0.02,141.83,-0.00,141.82
75.5,159,158,0.74,141.82,0.07,142.19
75.6,160,158,1.74,142.26,0.17,143.06
75.7,154,157,-2.51,143.23,-0.25,141.80
75.8,104,160,-56.02,141.55,-5.60,113.79
75.9,28,160,-132.02,108.19,-13.20,47.78
76.1,-44,157,-200.51,34.58,-20.05,-52.47
76.2,-94,135,-229.40,-72.52,-22.94,-167.18
76.3,-140,55,-194.51,-190.12,-19.45,-264.43
76.4,-160,-81,-79.11,-283.88,-7.91,-303.99
76.5,-160,-164,3.54,-311.90,0.35,-302.22
76.6,-160,-183,22.88,-301.86,2.29,-290.77
76.8,-160,-190,29.92,-288.49,2.99,-275.82
76.9,-160,-192,31.68,-272.82,3.17,-259.98
77.0,-160,-192,31.68,-256.81,3.17,-244.14
77.1,-160,-193,33.43,-240.97,3.34,-227.42
77.2,-160,-192,31.68,-224.08,3.17,-211.58
77.3,-160,-186,26.40,-208.42,2.64,-198.38
77.4,-160,-186,26.40,-195.74,2.64,-185.18
77.6,-160,-179,19.37,-182.54,1.94,-175.50
77.7,-160,-183,22.88,-173.56,2.29,-164.06
77.8,-160,-183,22.88,-161.77,2.29,-152.62
77.9,-160,-181,21.13,-150.33,2.11,-142.05
78.0,-160,-172,12.33,-139.94,1.23,-135.89
78.1,-160,-167,07.06,-134.65,0.71,-132.36
78.3,-160,-162,1.78,-131.65,0.18,-131.47
78.4,-160,-158,-1.74,-131.29,-0.17,-132.33
78.5,-160,-160,0.02,-132.51,0.00,-132.32
78.6,-160,-157,-3.49,-132.32,-0.35,-134.07
78.7,-160,-160,0.02,-134.42,0.00,-134.06
78.8,-160,-157,-3.49,-134.05,-0.35,-135.80
78.9,-160,-160,0.02,-136.15,0.00,-135.79
79.1,-160,-158,-1.74,-135.79,-0.17,-136.66
79.2,-160,-162,1.78,-136.83,0.18,-135.77
79.3,-160,-160,0.02,-135.59,0.00,-135.76
79.4,-160,-160,0.02,-135.75,0.00,-135.75
79.5,-160,-160,0.02,-135.74,0.00,-135.73
79.6,-160,-160,0.02,-135.73,0.00,-135.72
79.7,-160,-160,0.02,-135.72,0.00,-135.71
79.9,-160,-160,0.02,-135.71,0.00,-135.70
80.0,-160,-158,-1.74,-135.70,-0.17,-136.57
80.1,-160,-164,3.54,-136.74,0.35,-134.80
80.2,-160,-158,-1.74,-134.44,-0.17,-135.66
80.3,-160,-162,1.78,-135.84,0.18,-134.77
80.4,-160,-158,-1.74,-134.59,-0.17,-135.64
80.6,-160,-162,1.78,-135.81,0.18,-134.75
80.7,-160,-158,-1.74,-134.57,-0.17,-135.62
80.8,-160,-162,1.78,-135.79,0.18,-134.73
80.9,-160,-160,0.02,-134.55,0.00,-134.71
81.0,-160,-160,0.02,-134.71,0.00,-134.70
81.1,-160,-160,0.02,-134.70,0.00,-134.69
81.2,-160,-158,-1.74,-134.69,-0.17,-135.56
81.4,-160,-164,3.54,-135.73,0.35,-133.79
81.5,-160,-162,1.78,-133.43,0.18,-132.90
81.6,-160,-160,0.02,-132.72,0.00,-132.89
81.7,-160,-160,0.02,-132.88,0.00,-132.87
81.8,-160,-160,0.02,-132.87,0.00,-132.86
81.9,-160,-158,-1.74,-132.86,-0.17,-133.73
82.0,-160,-164,3.54,-133.90,0.35,-131.96
82.2,-160,-160,0.02,-131.60,0.00,-131.95
82.3,-160,-160,0.02,-131.94,0.00,-131.94
82.4,-160,-160,0.02,-131.93,0.00,-131.92
82.5,-160,-160,0.02,-131.92,0.00,-131.91
82.6,-160,-158,-1.74,-131.91,-0.17,-132.78
82.7,-160,-162,1.78,-132.95,0.18,-131.89
82.8,-160,-160,0.02,-131.71,0.00,-131.88
83.0,-160,-158,-1.74,-131.87,-0.17,-132.74
83.1,-160,-164,3.54,-132.92,0.35,-130.97
83.2,-160,-158,-1.74,-130.62,-0.17,-131.84
83.3,-160,-164,3.54,-132.02,0.35,-130.07
83.4,-160,-158,-1.74,-129.72,-0.17,-130.94
83.5,-160,-164,3.54,-131.11,0.35,-129.17
83.7,-160,-158,-1.74,-128.81,-0.17,-130.04
83.8,-160,-162,1.78,-130.21,0.18,-129.15
83.9,-160,-160,0.02,-128.97,0.00,-129.13
84.0,-160,-158,-1.74,-129.13,-0.17,-130.00
84.1,-160,-160,0.02,-130.17,0.00,-129.99
84.2,-160,-158,-1.74,-129.99,-0.17,-130.86
84.3,-160,-162,1.78,-131.03,0.18,-129.97
84.5,-160,-160,0.02,-129.79,0.00,-129.95
84.6,-160,-158,-1.74,-129.95,-0.17,-130.82
84.7,-160,-162,1.78,-131.00,0.18,-129.93
84.8,-160,-160,0.02,-129.75,0.00,-129.92
84.9,-160,-158,-1.74,-129.92,-0.17,-130.79
85.0,-160,-162,1.78,-130.96,0.18,-129.90
85.2,-160,-160,0.02,-129.72,0.00,-129.88
85.3,-160,-158,-1.74,-129.88,-0.17,-130.75
85.4,-160,-162,1.78,-130.93,0.18,-129.86
85.5,-160,-160,0.02,-129.68,0.00,-129.85
85.6,-160,-158,-1.74,-129.85,-0.17,-130.72
85.7,-160,-162,1.78,-130.89,0.18,-129.83
85.8,-160,-158,-1.74,-129.65,-0.17,-130.69
86.0,-160,-162,1.78,-130.87,0.18,-129.80
86.1,-160,-158,-1.74,-129.62,-0.17,-130.67
86.2,-160,-164,3.54,-130.84,0.35,-128.90
86.3,-160,-158,-1.74,-128.55,-0.17,-129.77
86.4,-160,-164,3.54,-129.94,0.35,-128.00
86.5,-160,-160,0.02,-127.64,0.00,-127.98
86.7,-160,-158,-1.74,-127.98,-0.17,-128.85
86.8,-160,-162,1.78,-129.03,0.18,-127.96
86.9,-160,-160,0.02,-127.78,0.00,-127.95
87.0,-160,-158,-1.74,-127.95,-0.17,-128.82
87.1,-160,-162,1.78,-128.99,0.18,-127.93
87.2,-160,-158,-1.74,-127.75,-0.17,-128.79
87.3,-160,-162,1.78,-128.97,0.18,-127.90
87.5,-160,-158,-1.74,-127.72,-0.17,-128.77
87.6,-160,-162,1.78,-128.94,0.18,-127.88
87.7,-160,-157,-3.49,-127.70,-0.35,-129.63
87.8,-160,-162,1.78,-129.98,0.18,-128.74
87.9,-160,-158,-1.74,-128.56,-0.17,-129.60
88.0,-160,-160,0.02,-129.78,0.00,-129.59
88.2,-160,-160,0.02,-129.59,0.00,-129.58
88.3,-160,-160,0.02,-129.58,0.00,-129.57
88.4,-160,-158,-1.74,-129.57,-0.17,-130.44
88.5,-160,-164,3.54,-130.61,0.35,-128.66
88.6,-160,-160,0.02,-128.31,0.00,-128.65
88.7,-160,-162,1.78,-128.65,0.18,-127.76
88.8,-160,-160,0.02,-127.58,0.00,-127.75
89.0,-150,-160,10.02,-127.75,1.00,-122.74
89.1,-88,-162,73.78,-121.74,7.38,-85.85
89.2,-28,-157,128.51,-78.47,12.85,-21.59
89.3,35,-149,184.47,-8.74,18.45,70.64
89.4,95,-120,214.58,89.09,21.46,177.93
89.5,151,-33,184.41,199.39,18.44,270.14
89.6,160,88,72.08,288.58,7.21,306.17
89.7,160,155,5.25,313.38,0.53,308.80
89.9,160,174,-14.09,309.33,-1.41,301.75
90.0,160,181,-21.13,300.35,-2.11,291.19
90.1,160,185,-24.64,289.08,-2.46,278.87
90.2,160,186,-26.40,276.41,-2.64,265.67
90.3,160,186,-26.40,263.03,-2.64,252.47
90.4,160,190,-29.92,249.83,-2.99,237.51
90.5,160,186,-26.40,234.52,-2.64,224.31
90.6,160,185,-24.64,221.67,-2.46,211.99
90.8,159,183,-23.88,209.52,-2.39,200.05
90.9,160,181,-21.13,197.66,-2.11,189.48
91.0,160,179,-19.37,187.37,-1.94,179.80
91.1,160,178,-17.61,177.86,-1.76,171.00
91.2,160,176,-15.85,169.24,-1.58,163.07
91.3,160,174,-14.09,161.49,-1.41,156.03
91.4,160,172,-12.33,154.62,-1.23,149.86
91.6,160,169,-8.82,148.63,-0.88,145.45
91.7,160,165,-5.30,144.57,-0.53,142.80
91.8,159,164,-4.54,142.27,-0.45,140.53
91.9,160,162,-1.78,140.08,-0.18,139.64
92.0,160,162,-1.78,139.46,-0.18,138.75
92.1,160,160,-0.02,138.57,-0.00,138.74
92.2,160,160,-0.02,138.74,-0.00,138.73
92.3,160,160,-0.02,138.72,-0.00,138.71
92.5,160,160,-0.02,138.71,-0.00,138.70
92.6,160,160,-0.02,138.70,-0.00,138.69
92.7,160,160,-0.02,138.69,-0.00,138.68
92.8,160,160,-0.02,138.68,-0.00,138.67
92.9,160,160,-0.02,138.67,-0.00,138.66
93.0,160,160,-0.02,138.65,-0.00,138.64
93.1,160,160,-0.02,138.64,-0.00,138.63
93.2,160,160,-0.02,138.63,-0.00,138.62
93.4,160,160,-0.02,138.62,-0.00,138.61
93.5,160,160,-0.02,138.61,-0.00,138.60
93.6,160,160,-0.02,138.59,-0.00,138.59
93.7,159,160,-1.02,138.58,-0.10,138.07
93.8,160,160,-0.02,137.97,-0.00,138.06
93.9,160,160,-0.02,138.06,-0.00,138.05
94.0,160,160,-0.02,138.05,-0.00,138.04
94.1,160,160,-0.02,138.04,-0.00,138.03
94.3,160,160,-0.02,138.02,-0.00,138.02
94.4,160,160,-0.02,138.01,-0.00,138.00
94.5,160,162,-1.78,138.00,-0.18,137.11
94.6,160,160,-0.02,136.93,-0.00,137.10
94.7,160,160,-0.02,137.10,-0.00,137.09
94.8,160,158,1.74,137.09,0.17,137.96
94.9,160,157,3.49,138.13,0.35,139.70
95.0,160,155,5.25,140.05,0.53,142.33
95.1,160,157,3.49,142.85,0.35,144.08
95.3,160,158,1.74,144.43,0.17,144.94
95.4,160,158,1.74,145.12,0.17,145.81
95.5,160,160,-0.02,145.98,-0.00,145.80
95.6,160,162,-1.78,145.80,-0.18,144.91
95.7,160,164,-3.54,144.73,-0.35,143.14
95.8,159,162,-2.78,142.78,-0.28,141.75
95.9,160,162,-1.78,141.47,-0.18,140.86
96.0,160,162,-1.78,140.68,-0.18,139.97
96.1,160,162,-1.78,139.79,-0.18,139.07
96.3,160,160,-0.02,138.90,-0.00,139.06
96.4,160,160,-0.02,139.06,-0.00,139.05
96.5,160,160,-0.02,139.05,-0.00,139.04
96.6,160,160,-0.02,139.04,-0.00,139.03
96.7,160,162,-1.78,139.03,-0.18,138.14
96.8,160,160,-0.02,137.96,-0.00,138.12
96.9,160,160,-0.02,138.12,-0.00,138.11
97.0,160,160,-0.02,138.11,-0.00,138.10
97.2,160,160,-0.02,138.10,-0.00,138.09
97.3,160,158,1.74,138.09,0.17,138.96
97.4,160,158,1.74,139.13,0.17,139.82
97.5,160,157,3.49,140.00,0.35,141.57
97.6,160,157,3.49,141.92,0.35,143.32
97.7,160,158,1.74,143.67,0.17,144.19
97.8,160,158,1.74,144.36,0.17,145.05
97.9,159,158,0.74,145.23,0.07,145.42
98.0,160,158,1.74,145.49,0.17,146.29
98.2,160,158,1.74,146.46,0.17,147.16
98.3,160,160,-0.02,147.33,-0.00,147.14
98.4,160,162,-1.78,147.14,-0.18,146.25
98.5,160,164,-3.54,146.08,-0.35,144.48
98.6,160,162,-1.78,144.13,-0.18,143.59
98.7,160,164,-3.54,143.41,-0.35,141.82
98.8,160,162,-1.78,141.47,-0.18,140.93
98.9,160,162,-1.78,140.75,-0.18,140.04
99.1,160,160,-0.02,139.86,-0.00,140.03
99.2,160,162,-1.78,140.03,-0.18,139.14
99.3,160,160,-0.02,138.96,-0.00,139.13
99.4,160,160,-0.02,139.12,-0.00,139.11
99.5,160,162,-1.78,139.11,-0.18,138.22
99.6,160,160,-0.02,138.04,-0.00,138.21
99.7,160,160,-0.02,138.21,-0.00,138.20
99.8,160,160,-0.02,138.20,-0.00,138.19
99.9,159,160,-1.02,138.19,-0.10,137.68
100.1,159,160,-1.02,137.57,-0.10,137.16
100.2,160,162,-1.78,137.06,-0.18,136.27
100.3,160,162,-1.78,136.10,-0.18,135.38
100.4,160,160,-0.02,135.20,-0.00,135.37
100.5,160,160,-0.02,135.37,-0.00,135.36
100.6,160,160,-0.02,135.36,-0.00,135.35
100.7,160,160,-0.02,135.34,-0.00,135.34
100.9,159,160,-1.02,135.33,-0.10,134.82
101.0,160,160,-0.02,134.72,-0.00,134.81
101.1,160,160,-0.02,134.81,-0.00,134.80
101.2,160,160,-0.02,134.80,-0.00,134.79
101.3,160,160,-0.02,134.79,-0.00,134.78
101.4,160,160,-0.02,134.77,-0.00,134.77
101.5,160,160,-0.02,134.76,-0.00,134.75
101.6,159,158,0.74,134.75,0.07,135.12
101.8,160,158,1.74,135.19,0.17,135.99
101.9,160,157,3.49,136.16,0.35,137.74
102.0,160,157,3.49,138.08,0.35,139.48
102.1,160,158,1.74,139.83,0.17,140.35
102.2,160,158,1.74,140.52,0.17,141.22
102.3,160,158,1.74,141.39,0.17,142.08
102.4,160,160,-0.02,142.26,-0.00,142.07
102.5,160,162,-1.78,142.07,-0.18,141.18
102.7,159,164,-4.54,141.00,-0.45,138.91
102.8,160,162,-1.78,138.46,-0.18,138.02
102.9,160,162,-1.78,137.84,-0.18,137.13
103.0,160,162,-1.78,136.95,-0.18,136.24
103.1,160,162,-1.78,136.06,-0.18,135.35
103.2,160,160,-0.02,135.17,-0.00,135.34
103.3,160,162,-1.78,135.33,-0.18,134.45
103.4,160,160,-0.02,134.27,-0.00,134.43
103.6,160,160,-0.02,134.43,-0.00,134.42
103.7,160,158,1.74,134.42,0.17,135.29
103.8,160,155,5.25,135.46,0.53,137.92
103.9,160,157,3.49,138.44,0.35,139.66
104.0,160,157,3.49,140.01,0.35,141.41
104.1,160,158,1.74,141.76,0.17,142.28
104.2,160,158,1.74,142.45,0.17,143.14
104.3,160,160,-0.02,143.32,-0.00,143.13
104.5,160,162,-1.78,143.13,-0.18,142.24
104.6,160,164,-3.54,142.06,-0.35,140.47
104.7,160,164,-3.54,140.12,-0.35,138.70
104.8,159,164,-4.54,138.35,-0.45,136.43
104.9,160,162,-1.78,135.98,-0.18,135.54
105.0,160,162,-1.78,135.36,-0.18,134.65
105.1,160,162,-1.78,134.47,-0.18,133.76
105.2,160,160,-0.02,133.58,-0.00,133.75
105.4,160,160,-0.02,133.74,-0.00,133.73
105.5,160,158,1.74,133.73,0.17,134.60
105.6,160,157,3.49,134.78,0.35,136.35
105.7,160,157,3.49,136.70,0.35,138.10
105.8,160,157,3.49,138.44,0.35,139.84
105.9,160,157,3.49,140.19,0.35,141.59
106.0,160,158,1.74,141.94,0.17,142.46
106.1,160,157,3.49,142.63,0.35,144.20
106.3,160,158,1.74,144.55,0.17,145.07
106.4,160,160,-0.02,145.24,-0.00,145.06
106.5,159,164,-4.54,145.06,-0.45,142.79
106.6,160,164,-3.54,142.33,-0.35,141.02
106.7,160,162,-1.78,140.66,-0.18,140.13
106.8,160,162,-1.78,139.95,-0.18,139.24
106.9,160,162,-1.78,139.06,-0.18,138.35
107.0,160,160,-0.02,138.17,-0.00,138.33
107.2,160,160,-0.02,138.33,-0.00,138.32
107.3,159,160,-1.02,138.32,-0.10,137.81
107.4,160,162,-1.78,137.71,-0.18,136.92
107.5,160,160,-0.02,136.74,-0.00,136.91
107.6,160,160,-0.02,136.91,-0.00,136.90
107.7,160,160,-0.02,136.89,-0.00,136.88
107.8,160,160,-0.02,136.88,-0.00,136.87
108.0,160,160,-0.02,136.87,-0.00,136.86
108.1,159,160,-1.02,136.86,-0.10,136.35
108.2,160,160,-0.02,136.25,-0.00,136.34
108.3,160,160,-0.02,136.34,-0.00,136.33
108.4,160,160,-0.02,136.32,-0.00,136.31
108.5,160,160,-0.02,136.31,-0.00,136.30
108.6,160,160,-0.02,136.30,-0.00,136.29
108.7,160,160,-0.02,136.29,-0.00,136.28
108.9,160,160,-0.02,136.28,-0.00,136.27
109.0,160,160,-0.02,136.26,-0.00,136.26
109.1,160,160,-0.02,136.25,-0.00,136.24
109.2,160,160,-0.02,136.24,-0.00,136.23
109.3,160,158,1.74,136.23,0.17,137.10
109.4,160,155,5.25,137.27,0.53,139.73
109.5,160,157,3.49,140.25,0.35,141.47
109.6,160,157,3.49,141.82,0.35,143.22
109.8,160,158,1.74,143.57,0.17,144.09
109.9,159,160,-1.02,144.26,-0.10,143.57
110.0,160,162,-1.78,143.47,-0.18,142.68
110.1,160,164,-3.54,142.51,-0.35,140.91
110.2,160,162,-1.78,140.56,-0.18,140.02
110.3,160,164,-3.54,139.84,-0.35,138.25
110.4,160,162,-1.78,137.90,-0.18,137.36
110.6,160,162,-1.78,137.18,-0.18,136.47
110.7,159,160,-1.02,136.29,-0.10,135.96
110.8,160,162,-1.78,135.86,-0.18,135.07
110.9,160,160,-0.02,134.89,-0.00,135.06
111.0,160,158,1.74,135.05,0.17,135.92
111.1,160,158,1.74,136.10,0.17,136.79
111.2,160,155,5.25,136.96,0.53,139.42
111.3,160,157,3.49,139.94,0.35,141.16
111.4,160,157,3.49,141.51,0.35,142.91
111.6,160,158,1.74,143.26,0.17,143.78
111.7,159,158,0.74,143.95,0.07,144.15
111.8,160,160,-0.02,144.22,-0.00,144.13
111.9,160,162,-1.78,144.13,-0.18,143.24
112.0,160,164,-3.54,143.06,-0.35,141.47
112.1,160,164,-3.54,141.12,-0.35,139.70
112.2,160,164,-3.54,139.35,-0.35,137.93
112.3,160,162,-1.78,137.58,-0.18,137.04
112.5,160,160,-0.02,136.86,-0.00,137.03
112.6,160,162,-1.78,137.03,-0.18,136.14
112.7,160,160,-0.02,135.96,-0.00,136.13
112.8,160,160,-0.02,136.12,-0.00,136.12
112.9,160,160,-0.02,136.11,-0.00,136.10
113.0,160,160,-0.02,136.10,-0.00,136.09
113.1,160,160,-0.02,136.09,-0.00,136.08
113.3,160,160,-0.02,136.08,-0.00,136.07
113.4,160,160,-0.02,136.07,-0.00,136.06
113.5,160,162,-1.78,136.05,-0.18,135.17
113.6,160,160,-0.02,134.99,-0.00,135.15
113.7,160,160,-0.02,135.15,-0.00,135.14
113.8,160,160,-0.02,135.14,-0.00,135.13
113.9,160,158,1.74,135.13,0.17,136.00
114.0,160,158,1.74,136.17,0.17,136.87
114.2,160,157,3.49,137.04,0.35,138.61
114.3,160,158,1.74,138.96,0.17,139.48
114.4,160,158,1.74,139.65,0.17,140.35
114.5,160,157,3.49,140.52,0.35,142.09
114.6,160,158,1.74,142.44,0.17,142.96
114.7,160,158,1.74,143.14,0.17,143.83
114.8,160,160,-0.02,144.00,-0.00,143.82
114.9,160,164,-3.54,143.82,-0.35,142.05
115.1,160,164,-3.54,141.69,-0.35,140.28
115.2,160,164,-3.54,139.92,-0.35,138.51
115.3,159,162,-2.78,138.15,-0.28,137.12
115.4,160,162,-1.78,136.84,-0.18,136.23
115.5,159,162,-2.78,136.05,-0.28,134.83
115.6,160,162,-1.78,134.56,-0.18,133.94
115.7,160,160,-0.02,133.76,-0.00,133.93
115.8,160,160,-0.02,133.93,-0.00,133.92
116.0,160,158,1.74,133.92,0.17,134.79
116.1,160,157,3.49,134.96,0.35,136.53
116.2,160,157,3.49,136.88,0.35,138.28
116.3,159,157,2.49,138.63,0.25,139.53
116.4,160,157,3.49,139.78,0.35,141.27
116.5,160,157,3.49,141.62,0.35,143.02
116.6,160,158,1.74,143.37,0.17,143.89
116.7,160,158,1.74,144.06,0.17,144.76
116.8,160,160,-0.02,144.93,-0.00,144.74
117.0,160,164,-3.54,144.74,-0.35,142.97
117.1,160,164,-3.54,142.62,-0.35,141.20
117.2,160,164,-3.54,140.85,-0.35,139.43
117.3,159,162,-2.78,139.08,-0.28,138.04
117.4,160,164,-3.54,137.76,-0.35,136.27
117.5,160,162,-1.78,135.92,-0.18,135.38
117.6,160,160,-0.02,135.20,-0.00,135.37
117.8,160,160,-0.02,135.37,-0.00,135.36
117.9,160,160,-0.02,135.36,-0.00,135.35
118.0,160,158,1.74,135.34,0.17,136.21
118.1,159,157,2.49,136.39,0.25,137.46
118.2,160,158,1.74,137.71,0.17,138.33
118.3,160,157,3.49,138.50,0.35,140.08
118.4,160,157,3.49,140.42,0.35,141.82
118.5,160,157,3.49,142.17,0.35,143.57
118.7,160,157,3.49,143.92,0.35,145.32
118.8,160,158,1.74,145.66,0.17,146.18
118.9,160,160,-0.02,146.36,-0.00,146.17
119.0,160,164,-3.54,146.17,-0.35,144.40
119.1,160,164,-3.54,144.05,-0.35,142.63
119.2,160,164,-3.54,142.28,-0.35,140.86
119.3,160,162,-1.78,140.51,-0.18,139.97
119.4,159,162,-2.78,139.79,-0.28,138.58
119.6,160,162,-1.78,138.30,-0.18,137.69
119.7,160,162,-1.78,137.51,-0.18,136.80
119.8,160,160,-0.02,136.62,-0.00,136.78
